model,game_id,success,distance_group,target_property,distance,positive_testing_bias,positive_testing_queries,negative_testing_queries,total_test_queries,oracle_annotation_count,oracle_error_count,oracle_any_error,oracle_error_rate,sampled_test_oracle_error,sampled_guess_oracle_error
mistralai_Mistral-Small-24B-Instruct-2501,15508,False,close,plant,3,0.6875,11,5,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,1261,False,close,animal,3,0.8125,13,3,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11459,False,deep,food,6,0.8125,13,3,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11921,False,close,food,4,0.9285714285714286,13,1,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15790,True,deep,plant,7,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11384,False,close,food,3,0.7333333333333333,11,4,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6380,False,close,artifact,3,0.9411764705882353,16,1,17,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,6606,False,deep,artifact,8,1.0,18,0,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11016,True,deep,food,6,0.6666666666666666,8,4,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,1725,True,deep,animal,8,1.0,3,0,3,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,1066,True,close,animal,4,0.0,0,8,8,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6543,True,deep,artifact,7,0.8,8,2,10,2,2,True,1.0,True,True
mistralai_Mistral-Small-24B-Instruct-2501,11697,False,deep,food,5,0.3125,5,11,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5807,False,deep,artifact,5,0.9230769230769231,12,1,13,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,9949,False,deep,body_part,6,0.625,10,6,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,17257,False,close,plant,3,0.625,10,6,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,1136,True,deep,animal,6,0.625,5,3,8,2,2,True,1.0,True,True
mistralai_Mistral-Small-24B-Instruct-2501,12016,False,close,food,4,1.0,13,0,13,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10981,False,deep,food,5,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,546,True,close,animal,4,0.8,12,3,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,16249,False,deep,plant,7,0.9473684210526315,18,1,19,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6347,False,close,artifact,4,1.0,16,0,16,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,3947,True,deep,animal,5,0.5,6,6,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,357,False,close,animal,4,0.5,7,7,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5506,False,close,artifact,4,0.8888888888888888,16,2,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4288,True,deep,body_part,5,0.375,3,5,8,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4458,True,deep,body_part,5,0.6666666666666666,6,3,9,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9334,True,close,body_part,4,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,819,False,deep,animal,6,0.75,12,4,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,3172,True,close,animal,3,0.8888888888888888,8,1,9,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,3852,True,deep,animal,6,0.1111111111111111,1,8,9,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,3966,True,deep,animal,7,0.15384615384615385,2,11,13,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,17248,False,deep,plant,6,0.6666666666666666,10,5,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15310,False,close,plant,4,0.7058823529411765,12,5,17,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10994,False,close,food,4,0.25,3,9,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,2971,True,deep,animal,7,0.5555555555555556,5,4,9,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10237,False,deep,food,5,0.5555555555555556,10,8,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,12095,False,deep,food,5,0.6875,11,5,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5224,False,deep,artifact,5,0.5,7,7,14,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,658,False,close,animal,4,0.3125,5,11,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,1943,True,deep,animal,8,0.5714285714285714,4,3,7,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,16414,False,close,plant,3,0.9090909090909091,10,1,11,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4348,True,deep,body_part,5,0.5,2,2,4,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,10838,False,close,food,4,0.5714285714285714,8,6,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9596,True,close,body_part,3,0.6,3,2,5,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,3743,True,deep,animal,5,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4875,False,deep,artifact,5,0.9444444444444444,17,1,18,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,11376,False,close,food,3,0.625,10,6,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5516,False,close,artifact,4,1.0,12,0,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15598,False,deep,plant,7,0.6428571428571429,9,5,14,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,11059,False,deep,food,5,0.5294117647058824,9,8,17,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,2806,True,close,animal,3,0.5,6,6,12,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6607,False,deep,artifact,7,0.9375,15,1,16,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,3192,False,close,animal,4,0.6875,11,5,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,16469,True,close,plant,4,1.0,7,0,7,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,5184,False,deep,artifact,5,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5652,False,deep,artifact,5,0.5714285714285714,8,6,14,2,1,True,0.5,True,False
mistralai_Mistral-Small-24B-Instruct-2501,4465,False,close,body_part,3,0.75,12,4,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5757,False,deep,artifact,6,0.75,12,4,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10074,True,deep,body_part,5,0.6,3,2,5,2,1,True,0.5,False,True
mistralai_Mistral-Small-24B-Instruct-2501,5265,False,close,artifact,4,0.6153846153846154,8,5,13,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4450,True,close,body_part,3,0.5555555555555556,5,4,9,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,5653,False,close,artifact,4,0.9375,15,1,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,6396,False,close,artifact,3,0.8888888888888888,16,2,18,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,4020,False,close,body_part,3,0.75,12,4,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,10858,False,close,food,4,0.8,12,3,15,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,15611,False,deep,plant,6,0.5,8,8,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,12377,False,deep,food,6,0.9375,15,1,16,2,0,False,0.0,False,False
mistralai_Mistral-Small-24B-Instruct-2501,9670,True,deep,body_part,5,0.0,0,2,2,2,1,True,0.5,False,True
moonshotai_Kimi-K2.5,9616,False,close,body_part,3,0.5263157894736842,10,9,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16467,True,deep,plant,6,0.6,6,4,10,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11199,False,close,food,4,0.3,6,14,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,16120,True,close,plant,3,0.2222222222222222,2,7,9,2,1,True,0.5,False,True
moonshotai_Kimi-K2.5,1154,True,close,animal,4,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,62,True,close,animal,3,0.25,1,3,4,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16152,False,deep,plant,6,0.6842105263157895,13,6,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9624,False,close,body_part,3,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4779,True,close,artifact,4,0.3,3,7,10,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,17775,True,close,plant,4,0.2,1,4,5,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4032,False,close,body_part,3,0.5882352941176471,10,7,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15613,True,close,plant,4,0.3,3,7,10,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4784,True,close,artifact,4,0.2222222222222222,2,7,13,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,6359,False,close,artifact,4,0.7368421052631579,14,5,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9457,False,close,body_part,4,0.3684210526315789,7,12,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,10529,False,deep,food,6,0.631578947368421,12,7,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,6575,False,deep,artifact,7,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,3411,True,deep,animal,8,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15245,True,deep,plant,5,0.375,3,5,8,2,1,True,0.5,False,True
moonshotai_Kimi-K2.5,10986,False,deep,food,6,0.5,8,8,17,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4368,True,deep,body_part,5,0.5714285714285714,4,3,7,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11263,True,close,food,4,0.4,2,3,5,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16864,True,close,plant,4,0.42857142857142855,3,4,7,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,17361,True,deep,plant,6,0.2222222222222222,2,7,9,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,1551,False,deep,body_part,5,0.29411764705882354,5,12,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16096,True,deep,plant,6,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9650,False,deep,body_part,5,0.5,10,10,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,4313,False,deep,body_part,5,0.5,10,10,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,17047,True,close,plant,3,0.5882352941176471,10,7,17,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11006,True,close,food,4,0.25,2,6,8,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9433,True,close,body_part,4,0.3888888888888889,7,11,18,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15508,False,close,plant,3,0.631578947368421,12,7,19,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,1261,True,close,animal,3,0.6111111111111112,11,7,18,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11459,False,deep,food,6,0.5263157894736842,10,9,19,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,11921,True,close,food,4,0.5714285714285714,8,6,14,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15790,False,deep,plant,7,0.42105263157894735,8,11,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11384,False,close,food,3,0.45,9,11,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,6380,False,close,artifact,3,0.7368421052631579,14,5,19,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,6606,False,deep,artifact,8,0.5,10,10,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,11016,True,deep,food,6,0.4166666666666667,5,7,12,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,1725,True,deep,animal,8,0.125,1,7,8,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,1066,True,close,animal,4,0.4444444444444444,4,5,9,2,1,True,0.5,False,True
moonshotai_Kimi-K2.5,6543,False,deep,artifact,7,0.47368421052631576,9,10,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11697,True,deep,food,5,0.0,0,5,5,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5807,False,deep,artifact,5,0.55,11,9,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,9949,True,deep,body_part,6,0.5,2,2,4,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,17257,True,close,plant,3,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,1136,True,deep,animal,6,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,12016,False,close,food,4,0.6,12,8,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,10981,True,deep,food,5,0.38461538461538464,5,8,13,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,546,True,close,animal,4,0.2222222222222222,2,7,9,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16249,True,deep,plant,7,0.1111111111111111,1,8,9,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,6347,False,close,artifact,4,0.631578947368421,12,7,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,3947,True,deep,animal,5,0.25,1,3,4,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,357,True,close,animal,4,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5506,False,close,artifact,4,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4288,False,deep,body_part,5,0.7368421052631579,14,5,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4458,True,deep,body_part,5,0.25,1,3,4,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9334,True,close,body_part,4,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,819,True,deep,animal,6,0.5454545454545454,6,5,11,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,3172,False,close,animal,3,0.7894736842105263,15,4,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,3852,False,deep,animal,6,0.45,9,11,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,3966,True,deep,animal,7,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,17248,False,deep,plant,6,0.0,0,1,1,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,15310,True,close,plant,4,0.4666666666666667,7,8,15,2,2,True,1.0,True,True
moonshotai_Kimi-K2.5,10994,False,close,food,4,0.5,10,10,20,1,1,True,1.0,True,
moonshotai_Kimi-K2.5,2971,False,deep,animal,7,0.47368421052631576,9,10,19,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,10237,True,deep,food,5,0.2222222222222222,4,14,18,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,12095,False,deep,food,5,0.35,7,13,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,5224,False,deep,artifact,5,0.8,16,4,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,658,False,close,animal,4,0.8,16,4,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,1943,True,deep,animal,8,0.2222222222222222,2,7,9,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16414,False,close,plant,3,0.5263157894736842,10,9,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4348,True,deep,body_part,5,0.4444444444444444,8,10,18,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,10838,False,close,food,4,0.2631578947368421,5,14,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,9596,False,close,body_part,3,0.3,6,14,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,3743,True,deep,animal,5,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4875,False,deep,artifact,5,0.7368421052631579,14,5,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,11376,True,close,food,3,0.42857142857142855,3,4,8,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5516,True,close,artifact,4,0.6842105263157895,13,6,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15598,False,deep,plant,7,0.5,10,10,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,11059,True,deep,food,5,0.2857142857142857,2,5,7,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,2806,True,close,animal,3,0.35714285714285715,5,9,14,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,6607,False,deep,artifact,7,0.5,10,10,20,1,1,True,1.0,True,
moonshotai_Kimi-K2.5,3192,True,close,animal,4,0.3333333333333333,2,4,7,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,16469,True,close,plant,4,0.125,1,7,8,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5184,False,deep,artifact,5,0.42105263157894735,8,11,19,2,1,True,0.5,False,True
moonshotai_Kimi-K2.5,5652,False,deep,artifact,5,0.2,4,16,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,4465,False,close,body_part,3,0.6,12,8,20,1,1,True,1.0,True,
moonshotai_Kimi-K2.5,5757,True,deep,artifact,6,0.5714285714285714,4,3,7,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,10074,False,deep,body_part,5,0.5555555555555556,10,8,18,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5265,True,close,artifact,4,0.5,4,4,8,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,4450,True,close,body_part,3,0.4,2,3,5,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,5653,False,close,artifact,4,0.45,9,11,20,1,0,False,0.0,False,
moonshotai_Kimi-K2.5,6396,False,close,artifact,3,0.7368421052631579,14,5,19,2,1,True,0.5,True,False
moonshotai_Kimi-K2.5,4020,False,close,body_part,3,0.8421052631578947,16,3,19,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,10858,True,close,food,4,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,15611,True,deep,plant,6,0.2,1,4,5,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,12377,True,deep,food,6,0.45454545454545453,5,6,11,2,0,False,0.0,False,False
moonshotai_Kimi-K2.5,9670,True,deep,body_part,5,0.3333333333333333,6,12,18,2,1,True,0.5,False,True
openai_gpt-oss-120b,9616,False,close,body_part,3,0.375,6,10,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,16467,True,deep,plant,6,0.45454545454545453,5,6,11,2,0,False,0.0,False,False
openai_gpt-oss-120b,11199,False,close,food,4,0.3888888888888889,7,11,18,2,1,True,0.5,False,True
openai_gpt-oss-120b,16120,False,close,plant,3,0.625,10,6,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,1154,False,close,animal,4,0.4666666666666667,7,8,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,62,True,close,animal,3,0.8333333333333334,5,1,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,16152,True,deep,plant,6,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,9624,True,close,body_part,3,0.6666666666666666,4,2,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,4779,False,close,artifact,4,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,17775,False,close,plant,4,0.75,12,4,16,2,1,True,0.5,True,False
openai_gpt-oss-120b,4032,True,close,body_part,3,0.4,2,3,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,15613,False,close,plant,4,0.9333333333333333,14,1,15,2,1,True,0.5,True,False
openai_gpt-oss-120b,4784,False,close,artifact,4,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,6359,False,close,artifact,4,0.16666666666666666,3,15,18,2,0,False,0.0,False,False
openai_gpt-oss-120b,9457,True,close,body_part,4,0.8,4,1,5,2,1,True,0.5,False,True
openai_gpt-oss-120b,10529,True,deep,food,6,0.4,2,3,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,6575,False,deep,artifact,7,0.46153846153846156,6,7,13,2,0,False,0.0,False,False
openai_gpt-oss-120b,3411,True,deep,animal,8,0.0,0,6,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,15245,True,deep,plant,5,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,10986,True,deep,food,6,0.5,2,2,4,2,1,True,0.5,False,True
openai_gpt-oss-120b,4368,True,deep,body_part,5,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,11263,True,close,food,4,0.4,2,3,5,2,1,True,0.5,False,True
openai_gpt-oss-120b,16864,False,close,plant,4,0.6,9,6,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,17361,True,deep,plant,6,0.5,2,2,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,1551,True,deep,body_part,5,0.0,0,1,1,2,0,False,0.0,False,False
openai_gpt-oss-120b,16096,True,deep,plant,6,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,9650,True,deep,body_part,5,0.75,3,1,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,4313,False,deep,body_part,5,0.7142857142857143,10,4,14,2,0,False,0.0,False,False
openai_gpt-oss-120b,17047,True,close,plant,3,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,11006,True,close,food,4,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,9433,True,close,body_part,4,0.4,2,3,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,15508,True,close,plant,3,0.4,2,3,5,2,1,True,0.5,False,True
openai_gpt-oss-120b,1261,False,close,animal,3,0.38461538461538464,5,8,13,2,0,False,0.0,False,False
openai_gpt-oss-120b,11459,True,deep,food,6,0.2777777777777778,5,13,18,2,0,False,0.0,False,False
openai_gpt-oss-120b,11921,True,close,food,4,0.3333333333333333,4,8,12,2,0,False,0.0,False,False
openai_gpt-oss-120b,15790,True,deep,plant,7,0.0,0,5,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,11384,True,close,food,3,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,6380,False,close,artifact,3,0.375,6,10,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,6606,False,deep,artifact,8,0.75,12,4,16,2,1,True,0.5,True,False
openai_gpt-oss-120b,11016,True,deep,food,6,0.5,5,5,10,2,0,False,0.0,False,False
openai_gpt-oss-120b,1725,True,deep,animal,8,0.14285714285714285,1,6,7,2,0,False,0.0,False,False
openai_gpt-oss-120b,1066,False,close,animal,4,0.7142857142857143,10,4,14,2,0,False,0.0,False,False
openai_gpt-oss-120b,6543,False,deep,artifact,7,0.35294117647058826,6,11,17,2,0,False,0.0,False,False
openai_gpt-oss-120b,11697,True,deep,food,5,0.0,0,4,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,5807,False,deep,artifact,5,0.6875,11,5,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,9949,True,deep,body_part,6,0.0,0,3,3,2,1,True,0.5,False,True
openai_gpt-oss-120b,17257,False,close,plant,3,0.4666666666666667,7,8,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,1136,True,deep,animal,6,0.125,1,7,8,2,1,True,0.5,False,True
openai_gpt-oss-120b,12016,True,close,food,4,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,10981,True,deep,food,5,0.0,0,4,4,2,1,True,0.5,False,True
openai_gpt-oss-120b,546,False,close,animal,4,0.6923076923076923,9,4,13,2,0,False,0.0,False,False
openai_gpt-oss-120b,16249,True,deep,plant,7,0.0,0,6,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,6347,True,close,artifact,4,0.2,2,8,10,2,0,False,0.0,False,False
openai_gpt-oss-120b,3947,True,deep,animal,5,0.18181818181818182,2,9,11,2,0,False,0.0,False,False
openai_gpt-oss-120b,357,True,close,animal,4,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,5506,False,close,artifact,4,0.9411764705882353,16,1,17,2,0,False,0.0,False,False
openai_gpt-oss-120b,4288,True,deep,body_part,5,0.7,7,3,10,2,0,False,0.0,False,False
openai_gpt-oss-120b,4458,True,deep,body_part,5,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
openai_gpt-oss-120b,9334,True,close,body_part,4,0.5,7,7,14,2,1,True,0.5,True,False
openai_gpt-oss-120b,819,False,deep,animal,6,0.4117647058823529,7,10,17,2,0,False,0.0,False,False
openai_gpt-oss-120b,3172,True,close,animal,3,0.5,4,4,8,2,0,False,0.0,False,False
openai_gpt-oss-120b,3852,True,deep,animal,6,0.4,2,3,5,2,1,True,0.5,False,True
openai_gpt-oss-120b,3966,True,deep,animal,7,0.0,0,4,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,17248,True,deep,plant,6,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,15310,False,close,plant,4,0.5625,9,7,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,10994,True,close,food,4,0.6153846153846154,8,5,13,2,1,True,0.5,False,True
openai_gpt-oss-120b,2971,True,deep,animal,7,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,10237,False,deep,food,5,0.5,8,8,16,2,1,True,0.5,True,False
openai_gpt-oss-120b,12095,True,deep,food,5,0.0,0,4,4,2,1,True,0.5,True,False
openai_gpt-oss-120b,5224,True,deep,artifact,5,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,658,True,close,animal,4,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,1943,True,deep,animal,8,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
openai_gpt-oss-120b,16414,True,close,plant,3,0.5833333333333334,7,5,12,2,0,False,0.0,False,False
openai_gpt-oss-120b,4348,True,deep,body_part,5,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-120b,10838,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,9596,True,close,body_part,3,0.6666666666666666,2,1,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,3743,True,deep,animal,5,0.0,0,4,4,2,0,False,0.0,False,False
